,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
158,house,emaar mgf marbella,sector 66,11.0,33951.0,5,6,3+,2.0,New Property,3240.0,1,1,1,1,0,1,153,"28.3925° N, 77.0541° E",28.3925,77.0541
159,flat,alpha corp gurgaonone,sector 84,1.49,7590.0,3,3,3,6.0,Moderately Old,1833.0,0,1,0,0,0,0,28,"28.3979° N, 76.9736° E",28.3979,76.9736
160,flat,chintels paradiso,sector 109,2.0,7605.0,4,4,2,11.0,Moderately Old,2380.0,0,1,0,1,0,0,64,"28.5073° N, 77.0089° E",28.5073,77.0089
161,flat,shree arihant apartment,sector 54,1.55,8611.0,3,3,3,3.0,Moderately Old,1900.0,0,1,0,0,0,1,109,"28.4348° N, 77.1089° E",28.4348,77.1089
162,flat,experion the heartsong,sector 108,1.68,8387.0,3,3,3+,4.0,Moderately Old,1338.29,1,1,0,0,0,1,86,"28.5134° N, 76.9830° E",28.5134,76.983
163,flat,shreeram apartment ii,sector 4,0.21,4667.0,1,1,1,2.0,Moderately Old,500.0,0,0,0,0,0,0,7,"28.4738° N, 77.0107° E",28.4738,77.0107
164,flat,tulip violet,sector 69,1.51,9569.0,3,3,2,0.0,Moderately Old,1325.0,0,0,0,1,0,2,165,"28.3966° N, 77.0341° E",28.3966,77.0341
165,flat,dlf the skycourt,sector 86,1.55,8031.0,3,3,3,5.0,Moderately Old,1900.0,0,0,0,0,0,0,49,"28.3986° N, 76.9384° E",28.3986,76.9384
166,flat,dlf the arbour,sector 63,7.9,20000.0,4,4,3+,34.0,New Property,3950.0,0,0,0,0,0,0,61,"28.3971° N, 77.0867° E",28.3971,77.0867
167,house,independent,sector 43,15.5,28233.0,5,6,3,3.0,Old Property,5490.0,1,1,1,1,0,0,76,"28.4629° N, 77.0772° E",28.4629,77.0772
168,flat,godrej oasis,sector 88a,1.38,6680.0,3,3,3+,7.0,Moderately Old,2296.0,0,1,0,0,0,0,72,"28.4347° N, 76.9557° E",28.4347,76.9557
169,house,unitech espace,sector 50,7.35,41761.0,4,4,3+,3.0,Old Property,240.0,0,1,0,1,0,1,52,"28.4178° N, 77.0628° E",28.4178,77.0628
170,flat,m3m skycity,sector 65,2.1,16031.0,2,2,2,43.0,New Property,1186.0,0,0,0,0,0,0,127,"28.4030° N, 77.0690° E",28.403,77.069
171,flat,guru gram haryana cghs,sector 56,1.39,8424.0,3,2,3,6.0,Old Property,1750.0,0,1,0,1,0,1,89,"28.4245° N, 77.0991° E",28.4245,77.0991
172,flat,ireo the grand arch,sector 58,4.85,16934.0,4,5,3,23.0,Moderately Old,3182.0,1,1,0,1,1,1,49,"28.4200° N, 77.1105° E",28.42,77.1105
173,flat,shree vardhman flora,sector 90,0.64,4923.0,2,2,3,6.0,Old Property,1199.0,1,0,0,0,0,0,103,"28.4085° N, 76.9369° E",28.4085,76.9369
174,house,emaar mgf marbella,sector 66,18.0,40000.0,5,6,3+,3.0,Moderately Old,4500.0,1,1,1,1,0,2,153,"28.3925° N, 77.0541° E",28.3925,77.0541
175,flat,laxmi apartment sector 99a gurgaon,sector 99a,0.3,4615.0,2,2,1,4.0,New Property,600.0,0,0,0,0,0,0,44,"28.4561° N, 76.9542° E",28.4561,76.9542
176,flat,ats kocoon,sector 109,1.65,10645.0,3,3,3,19.0,Moderately Old,1650.0,0,0,1,0,0,1,159,"28.5073° N, 77.0089° E",28.5073,77.0089
177,flat,godrej nature plus,sector 33,1.7,12593.0,3,3,3+,6.0,New Property,1500.0,0,1,0,0,0,0,38,"28.4420° N, 77.0207° E",28.442,77.0207
178,flat,umang monsoon breeze,sector 78,1.25,5000.0,4,4,3,2.0,Moderately Old,2300.0,0,1,0,1,1,0,57,"28.3733° N, 76.9729° E",28.3733,76.9729
179,flat,"m m residency, krishna colony, gurgaon",sector 7,0.54,5889.0,2,2,1,3.0,Moderately Old,1000.0,0,0,0,0,0,0,70,"28.4644° N, 77.0143° E",28.4644,77.0143
180,flat,tulip violet,sector 69,1.4,8861.0,3,3,2,2.0,Moderately Old,1428.0,0,0,0,1,0,0,102,"28.3966° N, 77.0341° E",28.3966,77.0341
181,house,independent,sector 9,3.2,13519.0,3,3,2,1.0,Old Property,2367.0,0,0,0,0,0,1,36,"28.4603° N, 77.0000° E",28.4603,77.0
182,flat,orris aster court premier,sector 85,1.25,5896.0,3,4,2,6.0,Moderately Old,1616.0,0,1,0,0,0,1,49,"28.4042° N, 76.9513° E",28.4042,76.9513
183,house,sector 15 part 2 rwa,sector 15,10.0,22222.0,5,5,2,2.0,Old Property,4518.0,0,0,0,0,0,0,49,"28.4621° N, 77.0464° E",28.4621,77.0464
184,flat,m3m heights,sector 65,2.1,16653.0,2,2,3,8.0,New Property,1015.0,0,0,0,0,0,0,31,"28.4030° N, 77.0690° E",28.403,77.069
185,house,independent,sector 11,1.2,4444.0,7,3,0,3.0,Old Property,300.0,0,0,0,0,0,0,0,"28.4531° N, 77.0202° E",28.4531,77.0202
186,flat,ireo skyon,sector 60,3.75,13393.0,4,5,3,15.0,Moderately Old,2534.0,0,1,0,0,0,0,167,"28.4003° N, 77.0975° E",28.4003,77.0975
187,house,eldeco mansionz,sector 48,6.4,23704.0,4,4,3,3.0,Old Property,366.0,0,1,1,0,0,1,151,"28.4177° N, 77.0359° E",28.4177,77.0359
188,flat,ss the leaf,sector 85,2.3,8179.0,4,4,3+,8.0,Moderately Old,2545.0,0,1,0,0,0,0,21,"28.4042° N, 76.9513° E",28.4042,76.9513
189,flat,vipul belmonte,sector 53,6.0,24490.0,3,4,3+,6.0,Moderately Old,2217.0,0,1,0,0,1,1,26,"28.4433° N, 77.0948° E",28.4433,77.0948
190,house,independent,sector 31,3.25,22429.0,4,4,3+,3.0,Old Property,1449.0,1,1,1,1,0,1,29,"28.4528° N, 77.0498° E",28.4528,77.0498
191,house,unitech south city,sector 50,5.88,27222.0,3,9,3+,3.0,Moderately Old,2160.0,1,1,0,1,1,2,128,"28.4178° N, 77.0628° E",28.4178,77.0628
192,flat,vatika city,sector 49,1.79,12786.0,3,3,3,9.0,Old Property,1556.0,0,1,0,0,0,0,38,"28.4121° N, 77.0480° E",28.4121,77.048
193,house,independent,sector 50,11.58,35741.0,5,5,3,2.0,Old Property,3240.0,0,1,0,0,0,0,20,"28.4178° N, 77.0628° E",28.4178,77.0628
194,flat,city shri ram apartments 1,sector 110,0.22,3667.0,2,1,1,1.0,Moderately Old,543.0,0,0,0,0,0,0,0,"28.5145° N, 77.0197° E",28.5145,77.0197
195,flat,bestech park view spa next,sector 67,2.7,11489.0,4,4,3+,9.0,Moderately Old,2127.0,0,1,0,1,0,1,149,"28.3859° N, 77.0608° E",28.3859,77.0608
196,flat,bestech park view sanskruti,sector 92,1.55,9688.0,3,3,3,17.0,Moderately Old,1792.0,0,1,0,0,0,1,60,"28.4079° N, 76.9153° E",28.4079,76.9153
197,flat,puri diplomatic greens,sector 111,3.7,12542.0,4,5,3+,12.0,Moderately Old,2650.0,0,1,0,0,0,1,158,"28.5238° N, 77.0320° E",28.5238,77.032
198,flat,ansal heights 86,sector 86,1.25,7396.0,3,2,1,11.0,New Property,1529.0,0,0,0,0,0,0,45,"28.3986° N, 76.9384° E",28.3986,76.9384
199,house,eldeco mansionz,sector 48,4.75,20299.0,7,7,3,2.0,Old Property,2340.0,1,0,0,0,0,1,33,"28.4177° N, 77.0359° E",28.4177,77.0359
200,flat,mapsko mount ville,sector 79,1.4,9396.0,3,3,3,2.0,New Property,1656.0,0,0,0,0,0,1,112,"28.3624° N, 76.9787° E",28.3624,76.9787
201,flat,la vida by tata housing,sector 113,1.93,12223.0,3,3,2,8.0,Under Construction,1429.0,0,0,0,0,0,0,71,"28.5287° N, 77.0233° E",28.5287,77.0233
202,flat,rof ananda,sector 95,0.25,6579.0,1,1,1,4.0,New Property,344.0,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
203,house,independent,sector 4,1.25,8681.0,2,3,0,1.0,Old Property,160.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
204,flat,pyramid urban homes 2,sector 86,0.43,8583.0,2,2,1,6.0,New Property,557.0,1,0,0,0,0,0,92,"28.3986° N, 76.9384° E",28.3986,76.9384
205,house,independent,sector 50,7.0,32407.0,3,2,0,1.0,Old Property,240.0,0,0,0,0,0,0,0,"28.4178° N, 77.0628° E",28.4178,77.0628
206,flat,ild greens,sector 37c,1.05,7500.0,3,3,3,4.0,New Property,1500.0,0,0,0,0,0,1,5,"28.4515° N, 76.9882° E",28.4515,76.9882
207,flat,signature global city,sector 37d,0.8,8421.0,2,2,2,2.0,Moderately Old,860.0,0,0,0,0,0,0,42,"28.4478° N, 76.9703° E",28.4478,76.9703
208,house,independent,sector 43,5.75,23663.0,4,4,2,4.0,Under Construction,260.0,0,1,1,0,0,2,153,"28.4629° N, 77.0772° E",28.4629,77.0772
209,flat,mittal surya vihar,sector 21,0.8,7080.0,2,2,2,6.0,Old Property,1256.0,0,0,0,0,0,0,0,"28.5134° N, 77.0723° E",28.5134,77.0723
210,flat,m3m merlin,sector 67,2.65,12946.0,3,3,3,0.0,Moderately Old,1900.0,0,0,0,0,1,1,174,"28.3859° N, 77.0608° E",28.3859,77.0608
211,flat,ss,sector 85,1.98,8223.0,3,4,3,6.0,Moderately Old,2300.0,0,0,0,0,0,0,42,"28.4042° N, 76.9513° E",28.4042,76.9513
212,flat,m3m the marina,sector 68,1.32,8759.0,2,2,3,15.0,Moderately Old,1364.0,1,0,0,0,0,0,120,"28.3853° N, 77.0484° E",28.3853,77.0484
213,house,dlf city plots,sector 26,13.5,29880.0,5,5,2,2.0,Old Property,4518.0,1,1,0,0,1,1,104,"28.4757° N, 77.1032° E",28.4757,77.1032
214,house,independent,sector 8,1.6,3186.0,4,6,1,3.0,Moderately Old,558.0,0,0,0,0,0,0,0,"28.3738° N, 76.8970° E",28.3738,76.897
215,flat,m3m heights,sector 65,2.0,13957.0,2,2,2,32.0,Moderately Old,1433.0,0,0,0,0,0,0,48,"28.4030° N, 77.0690° E",28.403,77.069
216,flat,emaar gurgaon greens,sector 102,1.42,8606.0,3,3,3,4.0,Moderately Old,1314.0,0,0,0,0,1,0,49,"28.4750° N, 76.9715° E",28.475,76.9715
217,flat,ambience caitriona,sector 24,14.0,22222.0,4,5,3,3.0,Old Property,700.0,0,0,0,0,0,0,0,"28.4939° N, 77.1038° E",28.4939,77.1038
218,house,vipul tatvam villa,sector 48,8.5,26235.0,4,6,3,3.0,Old Property,3240.0,0,1,0,1,1,0,49,"28.4177° N, 77.0359° E",28.4177,77.0359
219,flat,supertech araville,sector 79,0.83,5425.0,2,2,3,5.0,New Property,1700.0,1,0,0,0,0,2,49,"28.3624° N, 76.9787° E",28.3624,76.9787
220,house,bhim garh kheri,sector 3,0.75,6410.0,4,2,2,2.0,Old Property,1170.0,0,0,0,0,0,0,16,"28.4909° N, 77.0176° E",28.4909,77.0176
221,flat,ss the leaf,sector 85,1.25,7180.0,2,2,2,16.0,Moderately Old,1934.0,0,0,0,0,0,1,49,"28.4042° N, 76.9513° E",28.4042,76.9513
222,flat,mapsko mount ville,sector 79,1.85,9640.0,3,4,3,21.0,New Property,1643.0,0,1,0,1,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
223,flat,the lions cghs,sector 56,2.05,8542.0,4,4,3+,8.0,Old Property,2667.0,0,0,0,0,0,1,49,"28.4245° N, 77.0991° E",28.4245,77.0991
224,flat,ramsons kshitij,sector 95,0.45,4592.0,2,2,1,2.0,Moderately Old,887.0,1,0,0,0,0,0,89,"28.4172° N, 76.9081° E",28.4172,76.9081
225,house,independent,sector 39,1.6,17937.0,1,1,2,2.0,Old Property,892.0,0,0,0,0,0,0,40,"28.4434° N, 77.0515° E",28.4434,77.0515
226,house,dlf city plots phase 2,sector 25,10.55,39074.0,5,6,3+,3.0,Old Property,2700.0,1,1,1,1,0,0,131,"28.4844° N, 77.0860° E",28.4844,77.086
227,flat,emaar palm gardens,sector 83,1.73,9105.0,3,3,3,5.0,Moderately Old,1600.0,0,1,0,0,0,1,174,"28.3986° N, 76.9647° E",28.3986,76.9647
228,flat,m3m crown,sector 111,4.67,17000.0,4,4,3+,8.0,Moderately Old,3056.0,0,0,0,0,0,0,73,"28.5238° N, 77.0320° E",28.5238,77.032
229,flat,dlf new town heights,sector 86,1.55,6579.0,4,4,3+,12.0,Moderately Old,2038.0,0,1,0,1,0,1,120,"28.3986° N, 76.9384° E",28.3986,76.9384
230,flat,zara aavaas,sector 104,0.22,7309.0,1,2,2,2.0,New Property,335.0,0,0,0,0,0,0,60,"28.4788° N, 76.9960° E",28.4788,76.996
231,flat,adani brahma samsara vilasa,sector 63,3.0,16667.0,3,3,3,3.0,New Property,2000.0,0,0,0,0,0,0,24,"28.3971° N, 77.0867° E",28.3971,77.0867
232,flat,ss the leaf,sector 85,1.77,7350.0,3,4,3+,7.0,New Property,2179.0,0,0,1,0,0,0,107,"28.4042° N, 76.9513° E",28.4042,76.9513
233,flat,millenium bajrang society,sector 43,2.5,9434.0,4,4,3+,2.0,Moderately Old,2398.0,0,0,0,0,0,1,94,"28.4629° N, 77.0772° E",28.4629,77.0772
234,house,independent,sector 40,5.0,21124.0,9,9,3+,3.0,Moderately Old,2367.0,0,0,0,1,0,1,66,"28.4498° N, 77.0567° E",28.4498,77.0567
235,house,independent,sector 36,0.75,6938.0,3,1,0,1.0,New Property,1081.0,0,0,0,0,0,0,0,"28.4160° N, 76.9914° E",28.416,76.9914
236,flat,housing board colony,sector 51,0.3,7317.0,1,1,2,0.0,Old Property,459.0,0,0,0,0,0,0,0,"28.4320° N, 77.0686° E",28.432,77.0686
237,flat,shapoorji pallonji joyville gurugram,sector 102,1.2,14563.0,2,2,3,0.0,Moderately Old,1073.0,0,0,0,0,0,0,49,"28.4750° N, 76.9715° E",28.475,76.9715
238,house,independent,sector 4,0.4,8889.0,1,1,0,1.0,Old Property,450.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
239,flat,tulip violet,sector 69,1.7,10773.0,3,3,2,0.0,Moderately Old,1428.0,0,0,0,1,0,0,49,"28.3966° N, 77.0341° E",28.3966,77.0341
240,house,independent,sector 9,0.6,10753.0,3,3,1,2.0,Moderately Old,558.0,0,0,0,0,0,0,0,"28.4603° N, 77.0000° E",28.4603,77.0
241,flat,shree vardhman flora,sector 90,0.7,4614.0,2,2,3,9.0,New Property,1224.0,1,0,0,0,1,0,51,"28.4085° N, 76.9369° E",28.4085,76.9369
242,flat,umang monsoon breeze,sector 78,1.05,5666.0,3,3,3,6.0,Moderately Old,1853.0,0,0,0,0,0,0,0,"28.3733° N, 76.9729° E",28.3733,76.9729
243,flat,dlf the ultima,sector 81,3.45,12013.0,4,4,3+,10.0,New Property,2599.0,0,1,0,0,0,2,165,"28.3867° N, 76.9485° E",28.3867,76.9485
244,house,independent,sector 105,0.74,7400.0,3,3,0,2.0,Old Property,1000.0,0,0,0,0,0,0,0,"28.4952° N, 77.0114° E",28.4952,77.0114
245,flat,chd avenue,sector 71,1.25,7172.0,3,4,2,7.0,Moderately Old,1577.0,0,1,0,0,0,1,160,"28.4104° N, 77.0281° E",28.4104,77.0281
246,flat,sbtl caladium,sector 109,1.8,7073.0,3,3,3+,10.0,Moderately Old,2000.0,0,0,0,0,0,0,174,"28.5073° N, 77.0089° E",28.5073,77.0089
247,house,international city by sobha phase 1,sector 109,5.7,10556.0,4,4,3+,4.0,Moderately Old,5400.0,1,1,0,0,0,0,98,"28.5073° N, 77.0089° E",28.5073,77.0089
248,flat,smart world orchard,sector 61,2.57,15767.0,3,3,2,3.0,Under Construction,1811.0,1,0,0,0,0,0,0,"28.4050° N, 77.0963° E",28.405,77.0963
249,house,independent,sector 105,1.15,3285.0,3,2,1,1.0,Old Property,3889.0,0,0,0,0,0,0,0,"28.4952° N, 77.0114° E",28.4952,77.0114
250,flat,ireo the grand arch,sector 58,3.8,17560.0,3,4,1,19.0,Moderately Old,1700.0,0,1,0,0,0,1,167,"28.4200° N, 77.1105° E",28.42,77.1105
251,house,dlf new town heights,sector 91,2.5,7058.0,4,4,3+,3.0,New Property,3400.0,1,1,1,1,0,1,80,"28.4014° N, 76.9225° E",28.4014,76.9225
252,flat,ireo victory valley,sector 67,4.5,14098.0,4,4,3+,0.0,Moderately Old,3160.0,0,1,0,1,0,1,42,"28.3859° N, 77.0608° E",28.3859,77.0608
253,flat,hsiidc sidco aravali,manesar,0.9,3648.0,4,4,3,7.0,Moderately Old,2233.0,0,0,0,0,0,0,0,"28.3515° N, 76.9428° E",28.3515,76.9428
254,house,independent,sector 17,3.5,24306.0,2,6,3+,3.0,Moderately Old,160.0,0,0,0,0,0,0,0,"28.4791° N, 77.0608° E",28.4791,77.0608
255,flat,ss the leaf,sector 85,1.75,7267.0,3,4,3,8.0,Moderately Old,2179.0,0,1,0,0,0,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
256,flat,dlf new town heights,sector 91,2.0,6966.0,4,4,3+,16.0,Moderately Old,2468.0,1,1,0,1,0,0,65,"28.4014° N, 76.9225° E",28.4014,76.9225
257,flat,signature global city 37d ph 2,sector 37d,1.07,8237.0,3,3,2,2.0,Moderately Old,1450.0,0,0,0,0,0,0,86,"28.4478° N, 76.9703° E",28.4478,76.9703
258,house,dlf city plots phase 2,sector 25,4.25,31481.0,3,2,3,2.0,Old Property,1350.0,1,0,0,0,0,0,35,"28.4844° N, 77.0860° E",28.4844,77.086
259,flat,breeze global heights,sector 33,0.4,6421.0,2,2,2,4.0,Moderately Old,623.0,0,0,0,0,0,0,0,"28.4420° N, 77.0207° E",28.442,77.0207
260,flat,sidhivinayak apartments,sector 55,1.9,10556.0,4,3,3+,9.0,Old Property,2000.0,0,0,0,1,0,2,35,"28.4281° N, 77.1100° E",28.4281,77.11
261,flat,baani city center,sector 63,0.88,10945.0,1,1,2,4.0,New Property,804.0,0,0,0,0,0,0,0,"28.3971° N, 77.0867° E",28.3971,77.0867
262,flat,park royal apartment,sector 56,1.85,9024.0,3,4,3,7.0,Old Property,2278.0,0,1,0,0,0,0,72,"28.4245° N, 77.0991° E",28.4245,77.0991
263,flat,pyramid urban,sector 67a,0.55,10516.0,2,2,2,3.0,Moderately Old,581.0,0,0,0,0,0,0,73,"28.3960° N, 77.0372° E",28.396,77.0372
264,flat,tulip purple,sector 69,2.6,10833.0,4,4,3+,4.0,Moderately Old,2172.0,0,1,0,0,0,0,37,"28.3966° N, 77.0341° E",28.3966,77.0341
265,flat,shree vardhman victoria,sector 70,1.8,9231.0,3,3,3+,10.0,New Property,1765.0,0,0,0,0,1,1,49,"28.3968° N, 77.0233° E",28.3968,77.0233
266,flat,dlf regal gardens,sector 90,1.26,7403.0,3,3,3,6.0,Moderately Old,1603.0,0,0,0,0,1,1,28,"28.4085° N, 76.9369° E",28.4085,76.9369
267,flat,signature global grand iva,sector 103,0.23,6534.0,1,1,1,4.0,Moderately Old,400.0,0,0,0,0,0,0,23,"28.4949° N, 76.9845° E",28.4949,76.9845
268,house,independent,sector 25,4.45,32963.0,4,3,3+,2.0,Old Property,1350.0,0,0,1,0,0,0,79,"28.4844° N, 77.0860° E",28.4844,77.086
269,flat,bestech park view ananda,sector 81,1.35,7542.0,3,3,3+,8.0,Old Property,1989.0,0,0,0,0,0,0,114,"28.3867° N, 76.9485° E",28.3867,76.9485
270,flat,chd avenue,sector 71,0.79,6594.0,2,2,2,8.0,Moderately Old,1084.0,0,0,0,0,1,0,0,"28.4104° N, 77.0281° E",28.4104,77.0281
271,flat,dlf the arbour,sector 110,8.5,21519.0,4,4,0,27.0,Moderately Old,3950.0,0,0,0,0,0,0,61,"28.5145° N, 77.0197° E",28.5145,77.0197
272,flat,adani oyster greens,sector 102,1.9,10058.0,3,3,3+,9.0,Moderately Old,2099.0,1,0,1,1,0,0,0,"28.4750° N, 76.9715° E",28.475,76.9715
273,flat,shree balaji appartment,sector 33,0.4,5000.0,2,2,2,1.0,Moderately Old,724.0,0,0,0,0,0,2,0,"28.4420° N, 77.0207° E",28.442,77.0207
274,flat,mapsko mount ville,sector 79,1.2,8054.0,3,3,3+,24.0,Moderately Old,1154.0,0,0,0,0,0,1,135,"28.3624° N, 76.9787° E",28.3624,76.9787
275,flat,bestech park view spa next,sector 67,2.85,12128.0,4,4,3+,5.0,Moderately Old,2127.0,0,1,0,1,0,1,149,"28.3859° N, 77.0608° E",28.3859,77.0608
276,flat,signature global synera,sector 81,0.38,9500.0,1,1,2,3.0,Moderately Old,444.0,0,0,0,0,0,0,43,"28.3867° N, 76.9485° E",28.3867,76.9485
277,flat,afnhb jalvayu vihar,sector 30,0.85,12859.0,2,2,1,2.0,Old Property,734.0,0,0,0,0,1,1,49,"28.4604° N, 77.0579° E",28.4604,77.0579
278,flat,m3m woodshire,sector 107,0.94,6881.0,2,2,3+,1.0,Moderately Old,1236.0,0,0,0,0,0,0,113,"28.5052° N, 76.9729° E",28.5052,76.9729
279,house,ansals palam vihar,sector 2,5.0,12500.0,6,4,0,3.0,Old Property,4000.0,0,0,0,0,0,0,0,"28.5095° N, 77.0320° E",28.5095,77.032
280,flat,antriksh heights,sector 84,0.69,5111.0,2,2,3+,8.0,Moderately Old,1222.0,1,0,0,0,0,0,59,"28.3979° N, 76.9736° E",28.3979,76.9736
281,flat,cancon enclave,sector 4,1.05,7778.0,3,2,2,2.0,New Property,1500.0,0,0,0,0,0,1,0,"28.4738° N, 77.0107° E",28.4738,77.0107
282,house,grover homes sec 4,sector 4,4.75,9374.0,5,5,1,1.0,Old Property,5067.0,1,1,0,1,0,1,35,"28.4738° N, 77.0107° E",28.4738,77.0107
283,flat,vatika inxt floors,sector 82a,0.75,7500.0,2,2,2,1.0,Moderately Old,1000.0,0,0,0,0,0,0,0,"28.3858° N, 76.9686° E",28.3858,76.9686
284,flat,signature global the millennia,sector 37d,0.55,9167.0,2,2,3,3.0,New Property,610.0,0,0,0,0,0,0,71,"28.4478° N, 76.9703° E",28.4478,76.9703
285,flat,m3m skywalk,sector 74,1.5,10714.0,2,2,1,8.0,New Property,1556.0,0,0,0,0,0,0,16,"28.4158° N, 77.0118° E",28.4158,77.0118
286,house,independent,sector 13,9.0,11111.0,10,5,3+,4.0,Old Property,900.0,0,0,0,0,0,0,0,"28.4757° N, 77.0392° E",28.4757,77.0392
287,flat,antriksh heights,sector 84,0.85,5556.0,2,2,3,10.0,New Property,1222.0,1,0,0,0,1,0,24,"28.3979° N, 76.9736° E",28.3979,76.9736
288,house,international city by sobha phase 1,sector 109,6.0,9634.0,5,5,3+,2.0,Moderately Old,6228.0,1,1,1,1,0,0,160,"28.5073° N, 77.0089° E",28.5073,77.0089
289,flat,godrej oasis,sector 88a,1.15,9854.0,2,2,1,12.0,New Property,120.0,1,0,0,0,0,0,79,"28.4347° N, 76.9557° E",28.4347,76.9557
290,flat,sushant lok 1 builder floors,sector 43,2.5,12920.0,3,3,2,2.0,New Property,195.0,0,0,0,0,0,0,0,"28.4629° N, 77.0772° E",28.4629,77.0772
291,flat,signature global solera,sector 107,0.28,5680.0,2,2,2,6.0,Moderately Old,543.0,0,0,0,0,0,0,45,"28.5052° N, 76.9729° E",28.5052,76.9729
292,house,sai kripa floors 5,sector 11,0.9,11250.0,2,5,3,3.0,Moderately Old,800.0,0,0,0,0,0,0,0,"28.4531° N, 77.0202° E",28.4531,77.0202
293,flat,emaar mgf emerald floors premier,sector 65,2.8,14177.0,4,4,3,2.0,Moderately Old,2194.0,1,1,0,0,0,1,108,"28.4030° N, 77.0690° E",28.403,77.069
294,flat,central park resorts,sector 48,9.3,24926.0,4,4,3+,10.0,Moderately Old,3831.0,1,1,1,1,0,1,67,"28.4177° N, 77.0359° E",28.4177,77.0359
295,flat,shree vardhman victoria,sector 70,1.65,8462.0,3,4,3,1.0,Moderately Old,1586.0,0,1,0,0,0,2,167,"28.3968° N, 77.0233° E",28.3968,77.0233
296,flat,sare homes,sector 92,0.71,5354.0,3,3,3,2.0,Moderately Old,1473.0,0,0,0,1,0,0,108,"28.4079° N, 76.9153° E",28.4079,76.9153
297,flat,paras dews,sector 106,1.2,11605.0,3,3,3,12.0,Moderately Old,1145.0,1,0,0,0,0,0,158,"28.5007° N, 77.0003° E",28.5007,77.0003
298,flat,umang winter hills,sector 77,0.92,5049.0,3,3,3,17.0,Moderately Old,1602.0,0,0,0,0,1,1,49,"28.3801° N, 76.9845° E",28.3801,76.9845
299,flat,ats triumph,sector 104,2.6,8814.0,4,4,3+,16.0,Moderately Old,3064.0,0,1,0,0,0,1,150,"28.4788° N, 76.9960° E",28.4788,76.996
300,house,independent,sector 7,0.45,5000.0,3,2,1,2.0,Old Property,900.0,0,0,0,0,1,0,12,"28.4644° N, 77.0143° E",28.4644,77.0143
301,flat,dlf new town heights,sector 90,1.6,6768.0,4,4,3+,10.0,Moderately Old,2139.0,0,1,0,1,0,0,88,"28.4085° N, 76.9369° E",28.4085,76.9369
302,house,satya the hermitage,sector 103,4.35,13501.0,4,4,3+,2.0,Moderately Old,3222.0,1,1,1,1,0,0,138,"28.4949° N, 76.9845° E",28.4949,76.9845
303,house,independent,sector 50,10.45,38704.0,4,5,2,3.0,Old Property,4000.0,1,1,0,1,0,1,142,"28.4178° N, 77.0628° E",28.4178,77.0628
304,flat,brisk lumbini terrace homes,sector 109,1.38,6339.0,3,3,1,4.0,Moderately Old,2419.0,0,0,0,0,0,0,20,"28.5073° N, 77.0089° E",28.5073,77.0089
305,flat,navjyoti apartment,sector 38,2.1,11939.0,4,4,3+,10.0,Old Property,1954.0,0,0,0,0,0,2,22,"28.4347° N, 77.0430° E",28.4347,77.043
306,flat,the rama apartment cghs,sector 43,2.5,10204.0,4,4,3+,4.0,Moderately Old,2722.0,0,1,0,0,0,0,26,"28.4629° N, 77.0772° E",28.4629,77.0772
307,flat,pivotal devaan,sector 84,0.34,7039.0,2,2,1,1.0,Moderately Old,537.0,0,0,1,0,0,1,84,"28.3979° N, 76.9736° E",28.3979,76.9736
308,flat,emaar mgf the palm drive,sector 66,3.45,15682.0,3,4,3,6.0,Moderately Old,2000.0,0,1,0,0,0,1,95,"28.3925° N, 77.0541° E",28.3925,77.0541
309,flat,pivotal riddhi siddhi,sector 99,0.4,4444.0,2,2,2,9.0,New Property,733.0,0,0,0,0,0,0,60,"28.4640° N, 76.9614° E",28.464,76.9614
310,house,experion windchants,sector 112,7.99,12520.0,4,6,3,2.0,New Property,6382.0,0,1,1,1,0,1,129,"28.5189° N, 77.0183° E",28.5189,77.0183
311,house,independent,sector 46,5.5,23061.0,8,8,3+,3.0,Old Property,2385.0,1,0,0,0,1,1,32,"28.4374° N, 77.0586° E",28.4374,77.0586
312,flat,pyramid urban homes 2,sector 86,0.42,8485.0,2,2,1,2.0,New Property,557.0,1,1,0,1,1,0,84,"28.3986° N, 76.9384° E",28.3986,76.9384
313,flat,m3m skywalk,sector 74,1.5,12500.0,2,2,3,17.0,Moderately Old,1300.0,0,0,1,0,0,0,174,"28.4158° N, 77.0118° E",28.4158,77.0118
314,house,ansals palam vihar,sector 2,5.7,14729.0,5,5,2,2.0,Old Property,4550.0,0,0,0,1,0,2,94,"28.5095° N, 77.0320° E",28.5095,77.032
315,house,sector 14 rwa,sector 14,5.51,16990.0,3,3,2,4.0,Old Property,3249.0,0,0,0,0,0,0,14,"28.4711° N, 77.0454° E",28.4711,77.0454
316,flat,tulip ivory,sector 70,2.35,9792.0,4,4,3+,10.0,Moderately Old,2667.0,0,1,0,0,0,1,65,"28.3968° N, 77.0233° E",28.3968,77.0233
